"","location","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred"
"23767","Slovakia","SVK",2021-08-22,4511707,2369874,2141833,82.62,43.4,39.22
"23768","Slovakia","SVK",2021-08-23,4519495,2373218,2146277,82.76,43.46,39.3
"23769","Slovakia","SVK",2021-08-24,4527126,2376518,2150608,82.9,43.52,39.38
"23770","Slovakia","SVK",2021-08-25,4536556,2381046,2155510,83.08,43.6,39.47
"23771","Slovakia","SVK",2021-08-26,4544250,2384348,2159902,83.22,43.66,39.55
"23772","Slovakia","SVK",2021-08-27,4555072,2388273,2166799,83.42,43.74,39.68
"23773","Slovakia","SVK",2021-08-28,4560329,2391169,2169160,83.51,43.79,39.72
"23774","Slovakia","SVK",2021-08-29,4563099,2392457,2170642,83.56,43.81,39.75
"23775","Slovakia","SVK",2021-08-30,4570063,2395055,2175008,83.69,43.86,39.83
"23776","Slovakia","SVK",2021-08-31,4578520,2398373,2180147,83.84,43.92,39.92
"23777","Slovakia","SVK",2021-09-01,4579077,2398704,2180373,83.85,43.93,39.93
"23778","Slovakia","SVK",2021-09-02,4588543,2401748,2186795,84.03,43.98,40.05
"23779","Slovakia","SVK",2021-09-03,4597948,2405181,2192767,84.2,44.05,40.16
"23780","Slovakia","SVK",2021-09-04,4600061,2406258,2193803,84.24,44.06,40.17
"23781","Slovakia","SVK",2021-09-05,4601881,2407280,2194601,84.27,44.08,40.19
"23782","Slovakia","SVK",2021-09-06,4607363,2409173,2198190,84.37,44.12,40.25
"23783","Slovakia","SVK",2021-09-07,4612731,2411412,2201319,84.47,44.16,40.31
"23784","Slovakia","SVK",2021-09-08,4618545,2413532,2205013,84.58,44.2,40.38
"23785","Slovakia","SVK",2021-09-09,4625697,2416164,2209533,84.71,44.25,40.46
"23786","Slovakia","SVK",2021-09-10,4634884,2419317,2215567,84.88,44.3,40.57
"23787","Slovakia","SVK",2021-09-11,4636163,2419976,2216187,84.9,44.32,40.58
"23788","Slovakia","SVK",2021-09-12,4638042,2420817,2217225,84.93,44.33,40.6
"23789","Slovakia","SVK",2021-09-13,4643423,2422942,2220481,85.03,44.37,40.66
"23790","Slovakia","SVK",2021-09-14,4649428,2426002,2223426,85.14,44.43,40.72
"23791","Slovakia","SVK",2021-09-15,4649833,2426182,2223651,85.15,44.43,40.72
"23792","Slovakia","SVK",2021-09-16,4658622,2429183,2229439,85.31,44.48,40.83
"23793","Slovakia","SVK",2021-09-17,4667371,2432596,2234775,85.47,44.55,40.92
"23794","Slovakia","SVK",2021-09-18,4669368,2433471,2235897,85.51,44.56,40.95
"23795","Slovakia","SVK",2021-09-19,4671676,2434881,2236795,85.55,44.59,40.96
"23796","Slovakia","SVK",2021-09-20,4676335,2436965,2239370,85.64,44.63,41.01
"23797","Slovakia","SVK",2021-09-21,4682123,2440082,2242041,85.74,44.68,41.06
"23798","Slovakia","SVK",2021-09-22,4687651,2442733,2244918,85.84,44.73,41.11
"23799","Slovakia","SVK",2021-09-23,4694392,2446106,2248286,85.97,44.79,41.17
"23800","Slovakia","SVK",2021-09-24,4703482,2450423,2253059,86.13,44.87,41.26
"23801","Slovakia","SVK",2021-09-25,4704722,2451053,2253667,86.16,44.89,41.27
"23802","Slovakia","SVK",2021-09-26,4706290,2452034,2254254,86.18,44.9,41.28
"23803","Slovakia","SVK",2021-09-27,4710681,2454265,2256414,86.26,44.94,41.32
"23804","Slovakia","SVK",2021-09-28,4714868,2456491,2258369,86.34,44.98,41.36
"23805","Slovakia","SVK",2021-09-29,4718903,2458934,2259959,86.42,45.03,41.39
"23806","Slovakia","SVK",2021-09-30,4723695,2461474,2262210,86.5,45.08,41.43
"23807","Slovakia","SVK",2021-10-01,4731135,2465464,2265653,86.64,45.15,41.49
"23808","Slovakia","SVK",2021-10-02,4732489,2466187,2266282,86.66,45.16,41.5
"23809","Slovakia","SVK",2021-10-03,4733999,2467295,2266684,86.69,45.18,41.51
"23810","Slovakia","SVK",2021-10-04,4737258,2469086,2268152,86.75,45.22,41.54
"23811","Slovakia","SVK",2021-10-05,4740327,2470705,2269596,86.81,45.24,41.56
"23812","Slovakia","SVK",2021-10-06,4743840,2472457,2271357,86.87,45.28,41.59
"23813","Slovakia","SVK",2021-10-07,4748282,2474786,2273456,86.95,45.32,41.63
"23814","Slovakia","SVK",2021-10-08,4755309,2478351,2276905,87.08,45.39,41.7
"23815","Slovakia","SVK",2021-10-09,4756394,2479077,2277263,87.1,45.4,41.7
"23816","Slovakia","SVK",2021-10-10,4757865,2480079,2277727,87.13,45.42,41.71
"23817","Slovakia","SVK",2021-10-11,4761069,2481452,2279513,87.19,45.44,41.74
"23818","Slovakia","SVK",2021-10-12,4764452,2483160,2281173,87.25,45.47,41.77
"23819","Slovakia","SVK",2021-10-13,4766987,2484637,2282185,87.3,45.5,41.79
"23820","Slovakia","SVK",2021-10-14,4770622,2486430,2283997,87.36,45.53,41.83
"23821","Slovakia","SVK",2021-10-15,4777311,2489395,2287434,87.48,45.59,41.89
"23822","Slovakia","SVK",2021-10-16,4778225,2489952,2287785,87.5,45.6,41.9
"23823","Slovakia","SVK",2021-10-17,4779338,2490708,2288111,87.52,45.61,41.9
"23824","Slovakia","SVK",2021-10-18,4784148,2492098,2289814,87.61,45.64,41.93
"23825","Slovakia","SVK",2021-10-19,4788845,2493444,2291347,87.7,45.66,41.96
"23826","Slovakia","SVK",2021-10-20,4795702,2494942,2293282,87.82,45.69,42
"23827","Slovakia","SVK",2021-10-21,4802875,2496554,2295275,87.95,45.72,42.03
"23828","Slovakia","SVK",2021-10-22,4813629,2499492,2299322,88.15,45.77,42.11
"23829","Slovakia","SVK",2021-10-23,4817794,2500320,2299801,88.23,45.79,42.12
"23830","Slovakia","SVK",2021-10-24,4820010,2500877,2300136,88.27,45.8,42.12
"23831","Slovakia","SVK",2021-10-25,4827133,2502548,2302045,88.4,45.83,42.16
"23832","Slovakia","SVK",2021-10-26,4834483,2504238,2303620,88.53,45.86,42.19
"23833","Slovakia","SVK",2021-10-27,4844926,2505872,2305302,88.72,45.89,42.22
"23834","Slovakia","SVK",2021-10-28,4858298,2508026,2307277,88.97,45.93,42.25
"23835","Slovakia","SVK",2021-10-29,4875108,2510745,2310780,89.28,45.98,42.32
"23836","Slovakia","SVK",2021-10-30,4877703,2511394,2311180,89.32,45.99,42.32
"23837","Slovakia","SVK",2021-10-31,4880707,2512445,2311443,89.38,46.01,42.33
"23838","Slovakia","SVK",2021-11-01,4881364,2512510,2311460,89.39,46.01,42.33
"23839","Slovakia","SVK",2021-11-02,4896175,2514531,2313448,89.66,46.05,42.37
"23840","Slovakia","SVK",2021-11-03,4911208,2516166,2314930,89.94,46.08,42.39
"23841","Slovakia","SVK",2021-11-04,4927962,2518103,2316587,90.24,46.11,42.42
"23842","Slovakia","SVK",2021-11-05,4950488,2521363,2319369,90.66,46.17,42.47
"23843","Slovakia","SVK",2021-11-06,4963703,2523144,2319813,90.9,46.21,42.48
"23844","Slovakia","SVK",2021-11-07,4972446,2525678,2320354,91.06,46.25,42.49
"23845","Slovakia","SVK",2021-11-08,4988931,2527770,2321630,91.36,46.29,42.52
"23846","Slovakia","SVK",2021-11-09,5006287,2530566,2322947,91.68,46.34,42.54
"23847","Slovakia","SVK",2021-11-10,5025785,2534014,2324264,92.04,46.4,42.56
"23848","Slovakia","SVK",2021-11-11,5046884,2538110,2325870,92.42,46.48,42.59
"23849","Slovakia","SVK",2021-11-12,5075065,2544853,2328561,92.94,46.6,42.64
"23850","Slovakia","SVK",2021-11-13,5092984,2551352,2329070,93.27,46.72,42.65
"23851","Slovakia","SVK",2021-11-14,5101307,2554974,2329432,93.42,46.79,42.66
"23852","Slovakia","SVK",2021-11-15,5119280,2559154,2330590,93.75,46.86,42.68
"23853","Slovakia","SVK",2021-11-16,5138261,2563787,2331989,94.09,46.95,42.7
"23854","Slovakia","SVK",2021-11-17,5143239,2565288,2332189,94.19,46.98,42.71
"23855","Slovakia","SVK",2021-11-18,5166604,2571150,2334465,94.61,47.08,42.75
"23856","Slovakia","SVK",2021-11-19,5195318,2580069,2337047,95.14,47.25,42.8
"23857","Slovakia","SVK",2021-11-20,5218465,2590423,2337912,95.56,47.44,42.81
"23858","Slovakia","SVK",2021-11-21,5232548,2596331,2338420,95.82,47.55,42.82
"23859","Slovakia","SVK",2021-11-22,5254119,2602817,2339667,96.22,47.66,42.85
"23860","Slovakia","SVK",2021-11-23,5275696,2608532,2341136,96.61,47.77,42.87
"23861","Slovakia","SVK",2021-11-24,5298090,2614803,2342650,97.02,47.88,42.9
"23862","Slovakia","SVK",2021-11-25,5321737,2621241,2344337,97.45,48,42.93
"23863","Slovakia","SVK",2021-11-26,5351376,2629662,2346488,98,48.16,42.97
"23864","Slovakia","SVK",2021-11-27,5373634,2637479,2347189,98.41,48.3,42.98
"23865","Slovakia","SVK",2021-11-28,5385261,2641053,2347607,98.62,48.36,42.99
"23866","Slovakia","SVK",2021-11-29,5406004,2645089,2348469,99,48.44,43.01
"23867","Slovakia","SVK",2021-11-30,5426033,2649060,2349816,99.36,48.51,43.03
"23868","Slovakia","SVK",2021-12-01,5446611,2653091,2351132,99.74,48.58,43.06
"23869","Slovakia","SVK",2021-12-02,5468076,2656712,2352759,100.13,48.65,43.09
"23870","Slovakia","SVK",2021-12-03,5497285,2661689,2355163,100.67,48.74,43.13
"23871","Slovakia","SVK",2021-12-04,5517565,2664875,2356488,101.04,48.8,43.15
"23872","Slovakia","SVK",2021-12-05,5527354,2666292,2357189,101.22,48.83,43.17
"23873","Slovakia","SVK",2021-12-06,5547955,2668443,2358786,101.6,48.87,43.2
"23874","Slovakia","SVK",2021-12-07,5568311,2670833,2360643,101.97,48.91,43.23
"23875","Slovakia","SVK",2021-12-08,5591826,2673719,2362944,102.4,48.96,43.27
"23876","Slovakia","SVK",2021-12-09,5617951,2677247,2365781,102.88,49.03,43.32
"23877","Slovakia","SVK",2021-12-10,5647766,2681207,2370172,103.43,49.1,43.4
"23878","Slovakia","SVK",2021-12-11,5679665,2684557,2372534,104.01,49.16,43.45
"23879","Slovakia","SVK",2021-12-12,5694902,2686065,2373655,104.29,49.19,43.47
"23880","Slovakia","SVK",2021-12-13,5719133,2688535,2376598,104.73,49.23,43.52
"23881","Slovakia","SVK",2021-12-14,5745324,2691362,2379909,105.21,49.29,43.58
"23882","Slovakia","SVK",2021-12-15,5774119,2694598,2382217,105.74,49.35,43.62
"23883","Slovakia","SVK",2021-12-16,5803490,2697076,2385815,106.28,49.39,43.69
"23884","Slovakia","SVK",2021-12-17,5837546,2699834,2391622,106.9,49.44,43.8
"23885","Slovakia","SVK",2021-12-18,5858564,2701019,2393702,107.29,49.46,43.83
"23886","Slovakia","SVK",2021-12-19,5870729,2702052,2395322,107.51,49.48,43.86
"23887","Slovenia","SVN",2021-01-06,21629,21628,1,1.04,1.04,0
"23888","Slovenia","SVN",2021-01-07,27106,27105,1,1.3,1.3,0
"23889","Slovenia","SVN",2021-01-08,30372,30370,2,1.46,1.46,0
"23890","Slovenia","SVN",2021-01-09,30626,30624,2,1.47,1.47,0
"23891","Slovenia","SVN",2021-01-10,30627,30625,2,1.47,1.47,0
"23892","Slovenia","SVN",2021-01-11,31111,31109,2,1.5,1.5,0
"23893","Slovenia","SVN",2021-01-12,32994,32992,2,1.59,1.59,0
"23894","Slovenia","SVN",2021-01-13,37732,37728,4,1.82,1.81,0
"23895","Slovenia","SVN",2021-01-14,44480,44475,5,2.14,2.14,0
"23896","Slovenia","SVN",2021-01-15,49370,49217,153,2.38,2.37,0.01
"23897","Slovenia","SVN",2021-01-16,49694,49541,153,2.39,2.38,0.01
"23898","Slovenia","SVN",2021-01-17,49698,49544,154,2.39,2.38,0.01
"23899","Slovenia","SVN",2021-01-18,49907,49587,320,2.4,2.39,0.02
"23900","Slovenia","SVN",2021-01-19,52098,50131,1967,2.51,2.41,0.09
"23901","Slovenia","SVN",2021-01-20,57097,51322,5775,2.75,2.47,0.28
"23902","Slovenia","SVN",2021-01-21,61877,52610,9267,2.98,2.53,0.45
"23903","Slovenia","SVN",2021-01-22,64061,53798,10263,3.08,2.59,0.49
"23904","Slovenia","SVN",2021-01-23,64782,54029,10753,3.12,2.6,0.52
"23905","Slovenia","SVN",2021-01-24,64933,54046,10887,3.12,2.6,0.52
"23906","Slovenia","SVN",2021-01-25,64941,54049,10892,3.12,2.6,0.52
"23907","Slovenia","SVN",2021-01-26,66776,54130,12646,3.21,2.6,0.61
"23908","Slovenia","SVN",2021-01-27,71899,54395,17504,3.46,2.62,0.84
"23909","Slovenia","SVN",2021-01-28,78232,54918,23314,3.76,2.64,1.12
"23910","Slovenia","SVN",2021-01-29,82834,55466,27368,3.98,2.67,1.32
"23911","Slovenia","SVN",2021-01-30,82951,55477,27474,3.99,2.67,1.32
"23912","Slovenia","SVN",2021-01-31,82954,55478,27476,3.99,2.67,1.32
"23913","Slovenia","SVN",2021-02-01,83021,55501,27520,3.99,2.67,1.32
"23914","Slovenia","SVN",2021-02-02,84140,55520,28620,4.05,2.67,1.38
"23915","Slovenia","SVN",2021-02-03,89000,55705,33295,4.28,2.68,1.6
"23916","Slovenia","SVN",2021-02-04,96465,56315,40150,4.64,2.71,1.93
"23917","Slovenia","SVN",2021-02-05,102163,56679,45484,4.91,2.73,2.19
"23918","Slovenia","SVN",2021-02-06,102766,56707,46059,4.94,2.73,2.22
"23919","Slovenia","SVN",2021-02-07,102766,56707,46059,4.94,2.73,2.22
"23920","Slovenia","SVN",2021-02-08,103166,57106,46060,4.96,2.75,2.22
"23921","Slovenia","SVN",2021-02-09,103286,57194,46092,4.97,2.75,2.22
"23922","Slovenia","SVN",2021-02-10,106509,59688,46821,5.12,2.87,2.25
"23923","Slovenia","SVN",2021-02-11,115293,66601,48692,5.55,3.2,2.34
"23924","Slovenia","SVN",2021-02-12,124031,73531,50500,5.97,3.54,2.43
"23925","Slovenia","SVN",2021-02-13,124933,74242,50691,6.01,3.57,2.44
"23926","Slovenia","SVN",2021-02-14,124966,74259,50707,6.01,3.57,2.44
"23927","Slovenia","SVN",2021-02-15,125050,74335,50715,6.02,3.58,2.44
"23928","Slovenia","SVN",2021-02-16,126182,75390,50792,6.07,3.63,2.44
"23929","Slovenia","SVN",2021-02-17,131762,80338,51424,6.34,3.86,2.47
"23930","Slovenia","SVN",2021-02-18,140862,88668,52194,6.78,4.27,2.51
"23931","Slovenia","SVN",2021-02-19,147642,94840,52802,7.1,4.56,2.54
"23932","Slovenia","SVN",2021-02-20,150185,97365,52820,7.22,4.68,2.54
"23933","Slovenia","SVN",2021-02-21,150186,97365,52821,7.22,4.68,2.54
"23934","Slovenia","SVN",2021-02-22,150665,97840,52825,7.25,4.71,2.54
"23935","Slovenia","SVN",2021-02-23,152201,99364,52837,7.32,4.78,2.54
"23936","Slovenia","SVN",2021-02-24,159211,106184,53027,7.66,5.11,2.55
"23937","Slovenia","SVN",2021-02-25,170206,116987,53219,8.19,5.63,2.56
"23938","Slovenia","SVN",2021-02-26,178013,124245,53768,8.56,5.98,2.59
"23939","Slovenia","SVN",2021-02-27,178944,125165,53779,8.61,6.02,2.59
"23940","Slovenia","SVN",2021-02-28,178944,125165,53779,8.61,6.02,2.59
"23941","Slovenia","SVN",2021-03-01,180083,126304,53779,8.66,6.08,2.59
"23942","Slovenia","SVN",2021-03-02,182274,128484,53790,8.77,6.18,2.59
"23943","Slovenia","SVN",2021-03-03,189759,135066,54693,9.13,6.5,2.63
"23944","Slovenia","SVN",2021-03-04,201160,141802,59358,9.68,6.82,2.86
"23945","Slovenia","SVN",2021-03-05,211539,146401,65138,10.18,7.04,3.13
"23946","Slovenia","SVN",2021-03-06,213500,147765,65735,10.27,7.11,3.16
"23947","Slovenia","SVN",2021-03-07,213502,147767,65735,10.27,7.11,3.16
"23948","Slovenia","SVN",2021-03-08,215309,149178,66131,10.36,7.18,3.18
"23949","Slovenia","SVN",2021-03-09,219503,152872,66631,10.56,7.35,3.21
"23950","Slovenia","SVN",2021-03-10,229273,157665,71608,11.03,7.58,3.44
"23951","Slovenia","SVN",2021-03-11,243479,163938,79541,11.71,7.89,3.83
"23952","Slovenia","SVN",2021-03-12,257144,172422,84722,12.37,8.29,4.08
"23953","Slovenia","SVN",2021-03-13,265837,178865,86972,12.79,8.6,4.18
"23954","Slovenia","SVN",2021-03-14,265838,178866,86972,12.79,8.6,4.18
"23955","Slovenia","SVN",2021-03-15,267473,180208,87265,12.87,8.67,4.2
"23956","Slovenia","SVN",2021-03-16,268537,180487,88050,12.92,8.68,4.24
"23957","Slovenia","SVN",2021-03-17,274704,180939,93765,13.22,8.7,4.51
"23958","Slovenia","SVN",2021-03-18,284822,182618,102204,13.7,8.79,4.92
"23959","Slovenia","SVN",2021-03-19,292340,185607,106733,14.06,8.93,5.13
"23960","Slovenia","SVN",2021-03-20,296588,189673,106915,14.27,9.12,5.14
"23961","Slovenia","SVN",2021-03-21,296590,189674,106916,14.27,9.12,5.14
"23962","Slovenia","SVN",2021-03-22,297728,190803,106925,14.32,9.18,5.14
"23963","Slovenia","SVN",2021-03-23,302045,194804,107241,14.53,9.37,5.16
"23964","Slovenia","SVN",2021-03-24,312051,202179,109872,15.01,9.73,5.29
"23965","Slovenia","SVN",2021-03-25,326542,214107,112435,15.71,10.3,5.41
"23966","Slovenia","SVN",2021-03-26,342688,227899,114789,16.49,10.96,5.52
"23967","Slovenia","SVN",2021-03-27,349992,234706,115286,16.84,11.29,5.55
"23968","Slovenia","SVN",2021-03-28,351253,235964,115289,16.9,11.35,5.55
"23969","Slovenia","SVN",2021-03-29,352390,237094,115296,16.95,11.41,5.55
"23970","Slovenia","SVN",2021-03-30,360451,244830,115621,17.34,11.78,5.56
"23971","Slovenia","SVN",2021-03-31,375220,258267,116953,18.05,12.42,5.63
"23972","Slovenia","SVN",2021-04-01,394712,275069,119643,18.99,13.23,5.76
"23973","Slovenia","SVN",2021-04-02,406976,285207,121769,19.58,13.72,5.86
"23974","Slovenia","SVN",2021-04-03,410106,288308,121798,19.73,13.87,5.86
"23975","Slovenia","SVN",2021-04-04,411702,289902,121800,19.81,13.95,5.86
"23976","Slovenia","SVN",2021-04-05,411703,289903,121800,19.81,13.95,5.86
"23977","Slovenia","SVN",2021-04-06,414542,292373,122169,19.94,14.07,5.88
"23978","Slovenia","SVN",2021-04-07,420713,298523,122190,20.24,14.36,5.88
"23979","Slovenia","SVN",2021-04-08,436132,313282,122850,20.98,15.07,5.91
"23980","Slovenia","SVN",2021-04-09,456403,331848,124555,21.96,15.96,5.99
"23981","Slovenia","SVN",2021-04-10,465616,340930,124686,22.4,16.4,6
"23982","Slovenia","SVN",2021-04-11,467244,342545,124699,22.48,16.48,6
"23983","Slovenia","SVN",2021-04-12,469107,344202,124905,22.57,16.56,6.01
"23984","Slovenia","SVN",2021-04-13,472987,347295,125692,22.75,16.71,6.05
"23985","Slovenia","SVN",2021-04-14,484691,355136,129555,23.32,17.08,6.23
"23986","Slovenia","SVN",2021-04-15,504248,364631,139617,24.26,17.54,6.72
"23987","Slovenia","SVN",2021-04-16,518399,373040,145359,24.94,17.95,6.99
"23988","Slovenia","SVN",2021-04-17,524562,375547,149015,25.23,18.07,7.17
"23989","Slovenia","SVN",2021-04-18,525848,376826,149022,25.3,18.13,7.17
"23990","Slovenia","SVN",2021-04-19,528558,379162,149396,25.43,18.24,7.19
"23991","Slovenia","SVN",2021-04-20,535270,384382,150888,25.75,18.49,7.26
"23992","Slovenia","SVN",2021-04-21,552179,392129,160050,26.56,18.86,7.7
"23993","Slovenia","SVN",2021-04-22,572255,400276,171979,27.53,19.26,8.27
"23994","Slovenia","SVN",2021-04-23,589998,411168,178830,28.38,19.78,8.6
"23995","Slovenia","SVN",2021-04-24,592958,413659,179299,28.53,19.9,8.63
"23996","Slovenia","SVN",2021-04-25,593638,414317,179321,28.56,19.93,8.63
"23997","Slovenia","SVN",2021-04-26,594025,414696,179329,28.58,19.95,8.63
"23998","Slovenia","SVN",2021-04-27,594496,415157,179339,28.6,19.97,8.63
"23999","Slovenia","SVN",2021-04-28,602511,418352,184159,28.98,20.13,8.86
"24000","Slovenia","SVN",2021-04-29,621922,424376,197546,29.92,20.42,9.5
"24001","Slovenia","SVN",2021-04-30,643169,430732,212437,30.94,20.72,10.22
"24002","Slovenia","SVN",2021-05-01,650413,431605,218808,31.29,20.76,10.53
"24003","Slovenia","SVN",2021-05-02,653867,432897,220970,31.46,20.83,10.63
"24004","Slovenia","SVN",2021-05-03,661922,438003,223919,31.84,21.07,10.77
"24005","Slovenia","SVN",2021-05-04,671925,445187,226738,32.32,21.42,10.91
"24006","Slovenia","SVN",2021-05-05,690101,455375,234726,33.2,21.91,11.29
"24007","Slovenia","SVN",2021-05-06,718101,471076,247025,34.55,22.66,11.88
"24008","Slovenia","SVN",2021-05-07,740346,484673,255673,35.62,23.32,12.3
"24009","Slovenia","SVN",2021-05-08,751190,490210,260980,36.14,23.58,12.55
"24010","Slovenia","SVN",2021-05-09,752985,491877,261108,36.22,23.66,12.56
"24011","Slovenia","SVN",2021-05-10,756700,494210,262490,36.4,23.77,12.63
"24012","Slovenia","SVN",2021-05-11,767126,502488,264638,36.9,24.17,12.73
"24013","Slovenia","SVN",2021-05-12,789630,519107,270523,37.99,24.97,13.01
"24014","Slovenia","SVN",2021-05-13,818946,538641,280305,39.4,25.91,13.48
"24015","Slovenia","SVN",2021-05-14,845124,556093,289031,40.66,26.75,13.9
"24016","Slovenia","SVN",2021-05-15,856417,563033,293384,41.2,27.09,14.11
"24017","Slovenia","SVN",2021-05-16,859556,563216,296340,41.35,27.09,14.26
"24018","Slovenia","SVN",2021-05-17,868249,566776,301473,41.77,27.27,14.5
"24019","Slovenia","SVN",2021-05-18,882268,577143,305125,42.44,27.76,14.68
"24020","Slovenia","SVN",2021-05-19,906299,593088,313211,43.6,28.53,15.07
"24021","Slovenia","SVN",2021-05-20,937058,616729,320329,45.08,29.67,15.41
"24022","Slovenia","SVN",2021-05-21,965028,631828,333200,46.42,30.4,16.03
"24023","Slovenia","SVN",2021-05-22,976089,635314,340775,46.96,30.56,16.39
"24024","Slovenia","SVN",2021-05-23,979164,636531,342633,47.1,30.62,16.48
"24025","Slovenia","SVN",2021-05-24,985730,637741,347989,47.42,30.68,16.74
"24026","Slovenia","SVN",2021-05-25,996508,641484,355024,47.94,30.86,17.08
"24027","Slovenia","SVN",2021-05-26,1018969,648765,370204,49.02,31.21,17.81
"24028","Slovenia","SVN",2021-05-27,1048849,658051,390798,50.46,31.66,18.8
"24029","Slovenia","SVN",2021-05-28,1071645,666614,405031,51.55,32.07,19.48
"24030","Slovenia","SVN",2021-05-29,1082430,670489,411941,52.07,32.25,19.82
"24031","Slovenia","SVN",2021-05-30,1082433,670490,411943,52.07,32.25,19.82
"24032","Slovenia","SVN",2021-05-31,1089531,673491,416040,52.41,32.4,20.01
"24033","Slovenia","SVN",2021-06-01,1106176,678244,427932,53.21,32.63,20.59
"24034","Slovenia","SVN",2021-06-02,1136712,694172,442540,54.68,33.39,21.29
"24035","Slovenia","SVN",2021-06-03,1175062,712513,462549,56.53,34.28,22.25
"24036","Slovenia","SVN",2021-06-04,1207308,723684,483624,58.08,34.81,23.27
"24037","Slovenia","SVN",2021-06-05,1220875,730331,490544,58.73,35.13,23.6
"24038","Slovenia","SVN",2021-06-06,1227672,734396,493276,59.06,35.33,23.73
"24039","Slovenia","SVN",2021-06-07,1235222,737488,497734,59.42,35.48,23.94
"24040","Slovenia","SVN",2021-06-08,1250581,745001,505580,60.16,35.84,24.32
"24041","Slovenia","SVN",2021-06-09,1274516,754803,519713,61.31,36.31,25
"24042","Slovenia","SVN",2021-06-10,1308567,771027,537540,62.95,37.09,25.86
"24043","Slovenia","SVN",2021-06-11,1333847,778851,554996,64.17,37.47,26.7
"24044","Slovenia","SVN",2021-06-12,1345237,783540,561697,64.71,37.69,27.02
"24045","Slovenia","SVN",2021-06-13,1348578,786168,562410,64.88,37.82,27.06
"24046","Slovenia","SVN",2021-06-14,1355463,789109,566354,65.21,37.96,27.25
"24047","Slovenia","SVN",2021-06-15,1366142,794807,571335,65.72,38.24,27.48
"24048","Slovenia","SVN",2021-06-16,1384122,802098,582024,66.59,38.59,28
"24049","Slovenia","SVN",2021-06-17,1406138,809851,596287,67.64,38.96,28.69
"24050","Slovenia","SVN",2021-06-18,1421083,814778,606305,68.36,39.2,29.17
"24051","Slovenia","SVN",2021-06-19,1423766,816116,607650,68.49,39.26,29.23
"24052","Slovenia","SVN",2021-06-20,1425270,816206,609064,68.56,39.26,29.3
"24053","Slovenia","SVN",2021-06-21,1431147,817956,613191,68.85,39.35,29.5
"24054","Slovenia","SVN",2021-06-22,1442085,821040,621045,69.37,39.5,29.88
"24055","Slovenia","SVN",2021-06-23,1462942,826017,636925,70.38,39.74,30.64
"24056","Slovenia","SVN",2021-06-24,1489830,831152,658678,71.67,39.98,31.69
"24057","Slovenia","SVN",2021-06-25,1489899,831162,658737,71.67,39.98,31.69
"24058","Slovenia","SVN",2021-06-26,1494094,831600,662494,71.88,40.01,31.87
"24059","Slovenia","SVN",2021-06-27,1494115,831610,662505,71.88,40.01,31.87
"24060","Slovenia","SVN",2021-06-28,1500633,832920,667713,72.19,40.07,32.12
"24061","Slovenia","SVN",2021-06-29,1512953,834874,678079,72.78,40.16,32.62
"24062","Slovenia","SVN",2021-06-30,1528062,838633,689429,73.51,40.34,33.17
"24063","Slovenia","SVN",2021-07-01,1548690,842337,706351,74.5,40.52,33.98
"24064","Slovenia","SVN",2021-07-02,1563908,846223,717682,75.23,40.71,34.53
"24065","Slovenia","SVN",2021-07-03,1565538,846646,718889,75.31,40.73,34.58
"24066","Slovenia","SVN",2021-07-04,1565556,846646,718907,75.31,40.73,34.58
"24067","Slovenia","SVN",2021-07-05,1572554,848097,724454,75.65,40.8,34.85
"24068","Slovenia","SVN",2021-07-06,1581528,850344,731180,76.08,40.91,35.17
"24069","Slovenia","SVN",2021-07-07,1595253,854840,740407,76.74,41.12,35.62
"24070","Slovenia","SVN",2021-07-08,1612368,860564,751795,77.57,41.4,36.17
"24071","Slovenia","SVN",2021-07-09,1624911,864877,760002,78.17,41.61,36.56
"24072","Slovenia","SVN",2021-07-10,1626264,865602,760629,78.23,41.64,36.59
"24073","Slovenia","SVN",2021-07-11,1626619,865818,760767,78.25,41.65,36.6
"24074","Slovenia","SVN",2021-07-12,1633719,868829,764855,78.59,41.8,36.79
"24075","Slovenia","SVN",2021-07-13,1641171,871905,769230,78.95,41.94,37
"24076","Slovenia","SVN",2021-07-14,1653967,878163,775768,79.57,42.25,37.32
"24077","Slovenia","SVN",2021-07-15,1670498,885710,784748,80.36,42.61,37.75
"24078","Slovenia","SVN",2021-07-16,1682831,892040,790750,80.96,42.91,38.04
"24079","Slovenia","SVN",2021-07-17,1685304,893421,791842,81.07,42.98,38.09
"24080","Slovenia","SVN",2021-07-18,1685342,893449,791852,81.08,42.98,38.09
"24081","Slovenia","SVN",2021-07-19,1691519,896617,794859,81.37,43.13,38.24
"24082","Slovenia","SVN",2021-07-20,1698368,900087,798237,81.7,43.3,38.4
"24083","Slovenia","SVN",2021-07-21,1710044,906256,803740,82.26,43.6,38.67
"24084","Slovenia","SVN",2021-07-22,1722800,912687,810062,82.88,43.91,38.97
"24085","Slovenia","SVN",2021-07-23,1733969,918557,815361,83.42,44.19,39.22
"24086","Slovenia","SVN",2021-07-24,1735840,919669,816120,83.51,44.24,39.26
"24087","Slovenia","SVN",2021-07-25,1735865,919677,816137,83.51,44.24,39.26
"24088","Slovenia","SVN",2021-07-26,1741842,923012,818778,83.79,44.4,39.39
