"","location","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred"
"12696","Ireland","IRL",2021-08-09,6261012,3478287,3008571,125.65,69.8,60.38
"12697","Ireland","IRL",2021-08-10,6299464,3485831,3040113,126.42,69.96,61.01
"12698","Ireland","IRL",2021-08-11,6344948,3493323,3078954,127.33,70.11,61.79
"12699","Ireland","IRL",2021-08-12,6384539,3504972,3107740,128.13,70.34,62.37
"12700","Ireland","IRL",2021-08-13,6408498,3523284,3113654,128.61,70.71,62.49
"12701","Ireland","IRL",2021-08-14,6429101,3540278,3117302,129.02,71.05,62.56
"12702","Ireland","IRL",2021-08-15,6462436,3550732,3140534,129.69,71.26,63.03
"12703","Ireland","IRL",2021-08-16,6502350,3564031,3167661,130.49,71.53,63.57
"12704","Ireland","IRL",2021-08-17,6543655,3579816,3193826,131.32,71.84,64.1
"12705","Ireland","IRL",2021-08-18,6580933,3591635,3219809,132.07,72.08,64.62
"12706","Ireland","IRL",2021-08-19,6618377,3607052,3242501,132.82,72.39,65.07
"12707","Ireland","IRL",2021-08-20,6638227,3619080,3250549,133.22,72.63,65.23
"12708","Ireland","IRL",2021-08-21,6658531,3627220,3262869,133.63,72.79,65.48
"12709","Ireland","IRL",2021-08-22,6684764,3638292,3278301,134.15,73.02,65.79
"12710","Ireland","IRL",2021-08-23,6717486,3648304,3301380,134.81,73.22,66.25
"12711","Ireland","IRL",2021-08-24,6746419,3657956,3320966,135.39,73.41,66.65
"12712","Ireland","IRL",2021-08-25,6774520,3666826,3340555,135.96,73.59,67.04
"12713","Ireland","IRL",2021-08-26,6803622,3676905,3360002,136.54,73.79,67.43
"12714","Ireland","IRL",2021-08-27,6821419,3686930,3367919,136.9,73.99,67.59
"12715","Ireland","IRL",2021-08-28,6839347,3695735,3377065,137.26,74.17,67.77
"12716","Ireland","IRL",2021-08-29,6855397,3700830,3388098,137.58,74.27,67.99
"12717","Ireland","IRL",2021-08-30,6872222,3704977,3400911,137.92,74.35,68.25
"12718","Ireland","IRL",2021-08-31,6889661,3710046,3413455,138.27,74.46,68.5
"12719","Ireland","IRL",2021-09-01,6907097,3715250,3425930,138.62,74.56,68.75
"12720","Ireland","IRL",2021-09-02,6927866,3720127,3441981,139.03,74.66,69.08
"12721","Ireland","IRL",2021-09-03,6943096,3724856,3452610,139.34,74.75,69.29
"12722","Ireland","IRL",2021-09-04,6960222,3730148,3464445,139.68,74.86,69.53
"12723","Ireland","IRL",2021-09-05,6971966,3732328,3474077,139.92,74.9,69.72
"12724","Ireland","IRL",2021-09-06,6984991,3735462,3484104,140.18,74.97,69.92
"12725","Ireland","IRL",2021-09-07,7002430,3738214,3498971,140.53,75.02,70.22
"12726","Ireland","IRL",2021-09-08,7020326,3741426,3513790,140.89,75.09,70.52
"12727","Ireland","IRL",2021-09-09,7037634,3744886,3527746,141.24,75.15,70.8
"12728","Ireland","IRL",2021-09-10,7051460,3747480,3539035,141.51,75.21,71.02
"12729","Ireland","IRL",2021-09-11,7066327,3749503,3551879,141.81,75.25,71.28
"12730","Ireland","IRL",2021-09-12,7075584,3751121,3559564,142,75.28,71.44
"12731","Ireland","IRL",2021-09-13,7087858,3752719,3570319,142.24,75.31,71.65
"12732","Ireland","IRL",2021-09-14,7103546,3756096,3582760,142.56,75.38,71.9
"12733","Ireland","IRL",2021-09-15,7116048,3758087,3593380,142.81,75.42,72.11
"12734","Ireland","IRL",2021-09-16,7133191,3760714,3607985,143.15,75.47,72.41
"12735","Ireland","IRL",2021-09-17,7146670,3763027,3619191,143.42,75.52,72.63
"12736","Ireland","IRL",2021-09-18,7156990,3764892,3627657,143.63,75.56,72.8
"12737","Ireland","IRL",2021-09-19,7163517,3765868,3633237,143.76,75.58,72.91
"12738","Ireland","IRL",2021-09-20,7171641,3767399,3639919,143.92,75.61,73.05
"12739","Ireland","IRL",2021-09-21,7181690,3769377,3648084,144.13,75.65,73.21
"12740","Ireland","IRL",2021-09-22,7192140,3771143,3656853,144.34,75.68,73.39
"12741","Ireland","IRL",2021-09-23,7201423,3773121,3664237,144.52,75.72,73.54
"12742","Ireland","IRL",2021-09-24,7210405,3775571,3670819,144.7,75.77,73.67
"12743","Ireland","IRL",2021-09-25,7219020,3777107,3677898,144.88,75.8,73.81
"12744","Ireland","IRL",2021-09-26,7224227,3778318,3681645,144.98,75.83,73.89
"12745","Ireland","IRL",2021-09-27,7231315,3779844,3686778,145.12,75.86,73.99
"12746","Ireland","IRL",2021-09-28,7237230,3781553,3690383,145.24,75.89,74.06
"12747","Ireland","IRL",2021-09-29,7244157,3782895,3694338,145.38,75.92,74.14
"12748","Ireland","IRL",2021-09-30,7253794,3784765,3699466,145.57,75.96,74.24
"12749","Ireland","IRL",2021-10-01,7260820,3786507,3703540,145.71,75.99,74.32
"12750","Ireland","IRL",2021-10-02,7266225,3787719,3706538,145.82,76.01,74.39
"12751","Ireland","IRL",2021-10-03,7272517,3788065,3707712,145.95,76.02,74.41
"12752","Ireland","IRL",2021-10-04,7285011,3789103,3710529,146.2,76.04,74.47
"12753","Ireland","IRL",2021-10-05,7300881,3790116,3713058,146.52,76.06,74.52
"12754","Ireland","IRL",2021-10-06,7316599,3791361,3715725,146.83,76.09,74.57
"12755","Ireland","IRL",2021-10-07,7332652,3792384,3718453,147.16,76.11,74.62
"12756","Ireland","IRL",2021-10-08,7342234,3793132,3720789,147.35,76.12,74.67
"12757","Ireland","IRL",2021-10-09,7348954,3794660,3724678,147.48,76.15,74.75
"12758","Ireland","IRL",2021-10-10,7357005,3794999,3725754,147.64,76.16,74.77
"12759","Ireland","IRL",2021-10-11,7369745,3795580,3727336,147.9,76.17,74.8
"12760","Ireland","IRL",2021-10-12,7384628,3796619,3729321,148.2,76.19,74.84
"12761","Ireland","IRL",2021-10-13,7400895,3797324,3730842,148.53,76.21,74.87
"12762","Ireland","IRL",2021-10-14,7414721,3798281,3732846,148.8,76.23,74.91
"12763","Ireland","IRL",2021-10-15,7426540,3799668,3735446,149.04,76.25,74.97
"12764","Ireland","IRL",2021-10-16,7432817,3801379,3738321,149.17,76.29,75.02
"12765","Ireland","IRL",2021-10-17,7439640,3802051,3739493,149.3,76.3,75.05
"12766","Ireland","IRL",2021-10-18,7452702,3803394,3741232,149.57,76.33,75.08
"12767","Ireland","IRL",2021-10-19,7467034,3805641,3743486,149.85,76.37,75.13
"12768","Ireland","IRL",2021-10-20,7481806,3807402,3745260,150.15,76.41,75.16
"12769","Ireland","IRL",2021-10-21,7493218,3808897,3747159,150.38,76.44,75.2
"12770","Ireland","IRL",2021-10-22,7498319,3810903,3748820,150.48,76.48,75.23
"12771","Ireland","IRL",2021-10-23,7503802,3812846,3750991,150.59,76.52,75.28
"12772","Ireland","IRL",2021-10-24,7506345,3814059,3751797,150.64,76.54,75.29
"12773","Ireland","IRL",2021-10-25,7513196,3815299,3752965,150.78,76.57,75.32
"12774","Ireland","IRL",2021-10-26,7523401,3816856,3754353,150.98,76.6,75.34
"12775","Ireland","IRL",2021-10-27,7534543,3819001,3755995,151.21,76.64,75.38
"12776","Ireland","IRL",2021-10-28,7544549,3821132,3757309,151.41,76.68,75.4
"12777","Ireland","IRL",2021-10-29,7550121,3823132,3758729,151.52,76.72,75.43
"12778","Ireland","IRL",2021-10-30,7554026,3824760,3760037,151.6,76.76,75.46
"12779","Ireland","IRL",2021-11-01,7557367,3825016,3760279,151.67,76.76,75.46
"12780","Ireland","IRL",2021-11-02,7567805,3826109,3761339,151.88,76.78,75.48
"12781","Ireland","IRL",2021-11-03,7580688,3828652,3763134,152.13,76.84,75.52
"12782","Ireland","IRL",2021-11-04,7595459,3830202,3764347,152.43,76.87,75.55
"12783","Ireland","IRL",2021-11-05,7612006,3831837,3765358,152.76,76.9,75.57
"12784","Ireland","IRL",2021-11-06,7626480,3833664,3766679,153.05,76.94,75.59
"12785","Ireland","IRL",2021-11-07,7639226,3834394,3767443,153.31,76.95,75.61
"12786","Ireland","IRL",2021-11-08,7654882,3834903,3767931,153.62,76.96,75.62
"12787","Ireland","IRL",2021-11-09,7680392,3836281,3768925,154.13,76.99,75.64
"12788","Ireland","IRL",2021-11-10,7709991,3837884,3770221,154.73,77.02,75.66
"12789","Ireland","IRL",2021-11-11,7742038,3839291,3771271,155.37,77.05,75.68
"12790","Ireland","IRL",2021-11-12,7769926,3840448,3772357,155.93,77.07,75.71
"12791","Ireland","IRL",2021-11-13,7792301,3841861,3773690,156.38,77.1,75.73
"12792","Ireland","IRL",2021-11-14,7804849,3843510,3775489,156.63,77.13,75.77
"12793","Ireland","IRL",2021-11-15,7821343,3844763,3776038,156.96,77.16,75.78
"12794","Ireland","IRL",2021-11-16,7851499,3846090,3777061,157.57,77.19,75.8
"12795","Ireland","IRL",2021-11-17,7887042,3847600,3778113,158.28,77.22,75.82
"12796","Ireland","IRL",2021-11-18,7928671,3849266,3780549,159.12,77.25,75.87
"12797","Ireland","IRL",2021-11-19,7962013,3850441,3782009,159.79,77.27,75.9
"12798","Ireland","IRL",2021-11-20,7987583,3851985,3784916,160.3,77.3,75.96
"12799","Ireland","IRL",2021-11-21,8005329,3853769,3787665,160.66,77.34,76.01
"12800","Ireland","IRL",2021-11-22,8022859,3854481,3788129,161.01,77.35,76.02
"12801","Ireland","IRL",2021-11-23,8059437,3856656,3789663,161.74,77.4,76.05
"12802","Ireland","IRL",2021-11-24,8099152,3858278,3792736,162.54,77.43,76.11
"12803","Ireland","IRL",2021-11-25,8141568,3859287,3793840,163.39,77.45,76.14
"12804","Ireland","IRL",2021-11-26,8179043,3860587,3794905,164.14,77.48,76.16
"12805","Ireland","IRL",2021-11-27,8206028,3861821,3796432,164.68,77.5,76.19
"12806","Ireland","IRL",2021-11-28,8226151,3863794,3798677,165.09,77.54,76.23
"12807","Ireland","IRL",2021-11-29,8248962,3864338,3799637,165.55,77.55,76.25
"12808","Ireland","IRL",2021-11-30,8290785,3866278,3801227,166.38,77.59,76.29
"12809","Ireland","IRL",2021-12-01,8331514,3867409,3802543,167.2,77.61,76.31
"12810","Ireland","IRL",2021-12-02,8373365,3869211,3803893,168.04,77.65,76.34
"12811","Ireland","IRL",2021-12-03,8410722,3870240,3805021,168.79,77.67,76.36
"12812","Ireland","IRL",2021-12-04,8436043,3871435,3806690,169.3,77.69,76.4
"12813","Ireland","IRL",2021-12-05,8454217,3872786,3808454,169.66,77.72,76.43
"12814","Ireland","IRL",2021-12-06,8477932,3873708,3809694,170.14,77.74,76.46
"12815","Ireland","IRL",2021-12-07,8507311,3874180,3810377,170.73,77.75,76.47
"12816","Ireland","IRL",2021-12-08,8545167,3874984,3811783,171.49,77.77,76.5
"12817","Ireland","IRL",2021-12-09,8591824,3875767,3812908,172.43,77.78,76.52
"12818","Ireland","IRL",2021-12-10,8633804,3876616,3814408,173.27,77.8,76.55
"12819","Ireland","IRL",2021-12-11,8663663,3877229,3815221,173.87,77.81,76.57
"12820","Ireland","IRL",2021-12-12,8691307,3877914,3816405,174.42,77.82,76.59
"12821","Ireland","IRL",2021-12-13,8723192,3878614,3817408,175.06,77.84,76.61
"12822","Ireland","IRL",2021-12-14,8775632,3879214,3818506,176.11,77.85,76.63
"12823","Ireland","IRL",2021-12-15,8832052,3879991,3819636,177.25,77.87,76.65
"12824","Ireland","IRL",2021-12-16,8893635,3880988,3820991,178.48,77.89,76.68
"12825","Ireland","IRL",2021-12-17,8956526,3882144,3823263,179.75,77.91,76.73
"12826","Ireland","IRL",2021-12-18,9000108,3883374,3824365,180.62,77.93,76.75
"12827","Ireland","IRL",2021-12-19,9051067,3883916,3825216,181.64,77.94,76.77
"12828","Ireland","IRL",2021-12-20,9134398,3884399,3825686,183.31,77.95,76.78
"12829","Ireland","IRL",2021-12-21,9250670,3885762,3827291,185.65,77.98,76.81
"12830","Ireland","IRL",2021-12-22,9367329,3886839,3828646,187.99,78,76.84
"12831","Ireland","IRL",2021-12-23,9455571,3887685,3829826,189.76,78.02,76.86
"12832","Ireland","IRL",2021-12-24,9465750,3887772,3829933,189.96,78.02,76.86
"12833","Isle of Man","IMN",2021-01-25,4209,3897,312,4.93,4.56,0.37
"12834","Isle of Man","IMN",2021-01-26,4886,4247,639,5.72,4.97,0.75
"12835","Isle of Man","IMN",2021-01-29,6859,5829,1030,8.03,6.82,1.21
"12836","Isle of Man","IMN",2021-02-02,8302,6883,1419,9.72,8.06,1.66
"12837","Isle of Man","IMN",2021-02-03,9563,7387,2176,11.2,8.65,2.55
"12838","Isle of Man","IMN",2021-02-04,10213,8030,2183,11.96,9.4,2.56
"12839","Isle of Man","IMN",2021-02-05,10224,8041,2183,11.97,9.41,2.56
"12840","Isle of Man","IMN",2021-02-06,10852,8669,2183,12.71,10.15,2.56
"12841","Isle of Man","IMN",2021-02-07,11247,9063,2184,13.17,10.61,2.56
"12842","Isle of Man","IMN",2021-02-08,11654,9466,2188,13.64,11.08,2.56
"12843","Isle of Man","IMN",2021-02-09,12026,9469,2557,14.08,11.09,2.99
"12844","Isle of Man","IMN",2021-02-10,12441,9485,2956,14.57,11.11,3.46
"12845","Isle of Man","IMN",2021-02-13,13497,10170,3327,15.8,11.91,3.9
"12846","Isle of Man","IMN",2021-02-14,13733,10405,3328,16.08,12.18,3.9
"12847","Isle of Man","IMN",2021-02-16,14272,10678,3594,16.71,12.5,4.21
"12848","Isle of Man","IMN",2021-02-17,14806,10949,3857,17.34,12.82,4.52
"12849","Isle of Man","IMN",2021-02-18,15294,11184,4110,17.91,13.09,4.81
"12850","Isle of Man","IMN",2021-02-19,17150,12467,4683,20.08,14.6,5.48
"12851","Isle of Man","IMN",2021-02-20,17180,12468,4712,20.11,14.6,5.52
"12852","Isle of Man","IMN",2021-02-22,17807,13075,4732,20.85,15.31,5.54
"12853","Isle of Man","IMN",2021-02-23,18041,13077,4964,21.12,15.31,5.81
"12854","Isle of Man","IMN",2021-02-24,18323,13122,5201,21.45,15.36,6.09
"12855","Isle of Man","IMN",2021-02-25,18795,13286,5509,22.01,15.56,6.45
"12856","Isle of Man","IMN",2021-02-26,19884,13600,6284,23.28,15.92,7.36
"12857","Isle of Man","IMN",2021-02-27,20831,13883,6948,24.39,16.25,8.13
"12858","Isle of Man","IMN",2021-02-28,21452,14123,7329,25.12,16.54,8.58
"12859","Isle of Man","IMN",2021-03-01,21998,14316,7682,25.76,16.76,8.99
"12860","Isle of Man","IMN",2021-03-02,22785,15084,7701,26.68,17.66,9.02
"12861","Isle of Man","IMN",2021-03-03,23429,15719,7710,27.43,18.4,9.03
"12862","Isle of Man","IMN",2021-03-04,23438,15727,7711,27.44,18.41,9.03
"12863","Isle of Man","IMN",2021-03-05,23883,15792,8091,27.96,18.49,9.47
"12864","Isle of Man","IMN",2021-03-06,24309,15824,8485,28.46,18.53,9.93
"12865","Isle of Man","IMN",2021-03-07,24798,15832,8966,29.03,18.54,10.5
"12866","Isle of Man","IMN",2021-03-08,25086,15833,9253,29.37,18.54,10.83
"12867","Isle of Man","IMN",2021-03-09,26172,16910,9262,30.64,19.8,10.84
"12868","Isle of Man","IMN",2021-03-10,27326,18043,9283,31.99,21.13,10.87
"12869","Isle of Man","IMN",2021-03-11,28431,19138,9293,33.29,22.41,10.88
"12870","Isle of Man","IMN",2021-03-12,29794,19885,9909,34.88,23.28,11.6
"12871","Isle of Man","IMN",2021-03-13,31026,19926,11100,36.33,23.33,13
"12872","Isle of Man","IMN",2021-03-14,32027,20690,11337,37.5,24.22,13.27
"12873","Isle of Man","IMN",2021-03-15,32742,21405,11337,38.34,25.06,13.27
"12874","Isle of Man","IMN",2021-03-16,33335,21995,11340,39.03,25.75,13.28
"12875","Isle of Man","IMN",2021-03-18,33336,21996,11340,39.03,25.75,13.28
"12876","Isle of Man","IMN",2021-03-27,47294,32286,15008,55.37,37.8,17.57
"12877","Isle of Man","IMN",2021-03-30,49787,34480,15307,58.29,40.37,17.92
"12878","Isle of Man","IMN",2021-03-31,50426,35115,15311,59.04,41.11,17.93
"12879","Isle of Man","IMN",2021-04-01,51602,36290,15312,60.42,42.49,17.93
"12880","Isle of Man","IMN",2021-04-02,52831,37491,15340,61.86,43.9,17.96
"12881","Isle of Man","IMN",2021-04-03,54075,38727,15348,63.31,45.34,17.97
"12882","Isle of Man","IMN",2021-04-04,54480,39132,15348,63.79,45.82,17.97
"12883","Isle of Man","IMN",2021-04-05,54923,39575,15348,64.31,46.34,17.97
"12884","Isle of Man","IMN",2021-04-06,56040,40692,15348,65.61,47.64,17.97
"12885","Isle of Man","IMN",2021-04-07,57234,41846,15388,67.01,48.99,18.02
"12886","Isle of Man","IMN",2021-04-08,58497,43094,15403,68.49,50.46,18.03
"12887","Isle of Man","IMN",2021-04-09,59758,44343,15415,69.97,51.92,18.05
"12888","Isle of Man","IMN",2021-04-10,60889,45462,15427,71.29,53.23,18.06
"12889","Isle of Man","IMN",2021-04-11,61296,45855,15441,71.77,53.69,18.08
"12890","Isle of Man","IMN",2021-04-12,61699,46245,15454,72.24,54.14,18.09
"12891","Isle of Man","IMN",2021-04-13,62899,47438,15461,73.64,55.54,18.1
"12892","Isle of Man","IMN",2021-04-14,63488,48021,15467,74.33,56.22,18.11
"12893","Isle of Man","IMN",2021-04-15,63674,48205,15469,74.55,56.44,18.11
"12894","Isle of Man","IMN",2021-04-16,64099,48625,15474,75.05,56.93,18.12
"12895","Isle of Man","IMN",2021-04-17,64481,49004,15477,75.5,57.38,18.12
"12896","Isle of Man","IMN",2021-04-18,65085,49608,15477,76.2,58.08,18.12
"12897","Isle of Man","IMN",2021-04-19,65675,50191,15484,76.89,58.76,18.13
"12898","Isle of Man","IMN",2021-04-20,66414,50923,15491,77.76,59.62,18.14
"12899","Isle of Man","IMN",2021-04-21,67082,51585,15497,78.54,60.4,18.14
"12900","Isle of Man","IMN",2021-04-22,67915,52407,15508,79.52,61.36,18.16
"12901","Isle of Man","IMN",2021-04-23,68442,52864,15578,80.13,61.89,18.24
"12902","Isle of Man","IMN",2021-04-25,69658,54002,15656,81.56,63.23,18.33
"12903","Isle of Man","IMN",2021-04-26,70249,54555,15694,82.25,63.87,18.37
"12904","Isle of Man","IMN",2021-04-27,70810,55110,15700,82.91,64.52,18.38
"12905","Isle of Man","IMN",2021-04-28,71703,55945,15758,83.95,65.5,18.45
"12906","Isle of Man","IMN",2021-04-29,72617,56844,15773,85.02,66.55,18.47
"12907","Isle of Man","IMN",2021-05-01,72626,56849,15777,85.03,66.56,18.47
"12908","Isle of Man","IMN",2021-05-03,72673,56896,15777,85.09,66.62,18.47
"12909","Isle of Man","IMN",2021-05-04,73471,57681,15790,86.02,67.53,18.49
"12910","Isle of Man","IMN",2021-05-06,75013,59217,15796,87.83,69.33,18.49
"12911","Isle of Man","IMN",2021-05-08,75037,59238,15799,87.86,69.36,18.5
"12912","Isle of Man","IMN",2021-05-09,75783,59932,15851,88.73,70.17,18.56
"12913","Isle of Man","IMN",2021-05-11,76403,60512,15891,89.45,70.85,18.61
"12914","Isle of Man","IMN",2021-05-12,76977,61081,15896,90.13,71.52,18.61
"12915","Isle of Man","IMN",2021-05-18,78417,61120,17297,91.81,71.56,20.25
"12916","Isle of Man","IMN",2021-05-19,79300,61145,18155,92.85,71.59,21.26
"12917","Isle of Man","IMN",2021-05-20,80356,61170,19186,94.08,71.62,22.46
"12918","Isle of Man","IMN",2021-05-21,81423,61184,20239,95.33,71.64,23.7
"12919","Isle of Man","IMN",2021-05-22,81855,61195,20660,95.84,71.65,24.19
"12920","Isle of Man","IMN",2021-05-23,83163,61214,21949,97.37,71.67,25.7
"12921","Isle of Man","IMN",2021-05-24,83831,61243,22588,98.15,71.7,26.45
"12922","Isle of Man","IMN",2021-05-25,85971,61271,24700,100.66,71.74,28.92
"12923","Isle of Man","IMN",2021-05-26,86707,61282,25425,101.52,71.75,29.77
"12924","Isle of Man","IMN",2021-05-27,87476,61306,26170,102.42,71.78,30.64
"12925","Isle of Man","IMN",2021-05-28,89077,61312,27765,104.29,71.79,32.51
"12926","Isle of Man","IMN",2021-05-29,89507,61315,28192,104.8,71.79,33.01
"12927","Isle of Man","IMN",2021-06-03,89727,61315,28412,105.05,71.79,33.27
"12928","Isle of Man","IMN",2021-06-09,89784,61317,28467,105.12,71.79,33.33
"12929","Isle of Man","IMN",2021-06-14,90677,62162,28515,106.17,72.78,33.39
"12930","Isle of Man","IMN",2021-06-15,90991,62400,28591,106.53,73.06,33.48
"12931","Isle of Man","IMN",2021-06-16,91896,62407,29489,107.59,73.07,34.53
"12932","Isle of Man","IMN",2021-06-20,95763,62417,33346,112.12,73.08,39.04
"12933","Isle of Man","IMN",2021-06-22,97379,62418,34961,114.01,73.08,40.93
"12934","Isle of Man","IMN",2021-06-23,98546,62420,36126,115.38,73.08,42.3
"12935","Isle of Man","IMN",2021-06-24,99842,62509,37333,116.9,73.19,43.71
"12936","Isle of Man","IMN",2021-06-25,100971,62522,38449,118.22,73.2,45.02
"12937","Isle of Man","IMN",2021-06-28,104254,63236,41018,122.06,74.04,48.02
"12938","Isle of Man","IMN",2021-06-29,104999,63241,41758,122.94,74.04,48.89
"12939","Isle of Man","IMN",2021-07-01,107331,63245,44086,125.67,74.05,51.62
"12940","Isle of Man","IMN",2021-07-02,108637,63247,45390,127.19,74.05,53.14
"12941","Isle of Man","IMN",2021-07-03,109025,63247,45778,127.65,74.05,53.6
"12942","Isle of Man","IMN",2021-07-04,109354,63249,46105,128.03,74.05,53.98
"12943","Isle of Man","IMN",2021-07-05,110561,63249,47312,129.45,74.05,55.39
"12944","Isle of Man","IMN",2021-07-06,111316,63621,47695,130.33,74.49,55.84
"12945","Isle of Man","IMN",2021-07-07,112086,63984,48102,131.23,74.91,56.32
"12946","Isle of Man","IMN",2021-07-08,112670,64150,48520,131.92,75.11,56.81
"12947","Isle of Man","IMN",2021-07-09,113007,64151,48856,132.31,75.11,57.2
"12948","Isle of Man","IMN",2021-07-10,113598,64151,49447,133,75.11,57.89
"12949","Isle of Man","IMN",2021-07-11,114190,64153,50037,133.7,75.11,58.58
"12950","Isle of Man","IMN",2021-07-12,114938,64160,50778,134.57,75.12,59.45
"12951","Isle of Man","IMN",2021-07-13,115567,64161,51406,135.31,75.12,60.19
"12952","Isle of Man","IMN",2021-07-14,116594,64222,52372,136.51,75.19,61.32
"12953","Isle of Man","IMN",2021-07-15,117677,64400,53277,137.78,75.4,62.38
"12954","Isle of Man","IMN",2021-07-18,118490,64403,54087,138.73,75.4,63.33
"12955","Isle of Man","IMN",2021-07-19,120027,64407,55620,140.53,75.41,65.12
"12956","Isle of Man","IMN",2021-07-20,120042,64408,55634,140.55,75.41,65.14
"12957","Isle of Man","IMN",2021-07-21,121030,64441,56589,141.7,75.45,66.26
"12958","Isle of Man","IMN",2021-07-25,121047,64447,56600,141.72,75.46,66.27
"12959","Isle of Man","IMN",2021-07-26,121819,64629,57190,142.63,75.67,66.96
"12960","Isle of Man","IMN",2021-07-27,122556,64756,57800,143.49,75.82,67.67
"12961","Isle of Man","IMN",2021-07-28,123254,64871,58383,144.31,75.95,68.36
"12962","Isle of Man","IMN",2021-07-30,123420,64872,58548,144.5,75.95,68.55
"12963","Isle of Man","IMN",2021-07-31,123947,64872,59075,145.12,75.95,69.17
"12964","Isle of Man","IMN",2021-08-02,124375,64877,59498,145.62,75.96,69.66
"12965","Isle of Man","IMN",2021-08-03,124807,64944,59863,146.13,76.04,70.09
"12966","Isle of Man","IMN",2021-08-11,125593,65030,60563,147.05,76.14,70.91
"12967","Isle of Man","IMN",2021-08-16,125602,65033,60569,147.06,76.14,70.92
"12968","Isle of Man","IMN",2021-08-17,125632,65034,60598,147.09,76.14,70.95
"12969","Isle of Man","IMN",2021-08-20,125652,65041,60611,147.12,76.15,70.96
"12970","Isle of Man","IMN",2021-08-29,126931,65116,61815,148.61,76.24,72.37
"12971","Isle of Man","IMN",2021-08-31,127589,65118,62471,149.38,76.24,73.14
"12972","Isle of Man","IMN",2021-09-01,127749,65120,62629,149.57,76.24,73.33
"12973","Isle of Man","IMN",2021-09-05,127865,65234,62631,149.71,76.38,73.33
"12974","Isle of Man","IMN",2021-09-06,128307,65288,63019,150.22,76.44,73.78
"12975","Isle of Man","IMN",2021-09-08,128384,65296,63088,150.31,76.45,73.86
"12976","Isle of Man","IMN",2021-09-09,128522,65303,63219,150.48,76.46,74.02
"12977","Isle of Man","IMN",2021-09-10,128603,65373,63230,150.57,76.54,74.03
"12978","Isle of Man","IMN",2021-09-13,128702,65424,63278,150.69,76.6,74.09
"12979","Isle of Man","IMN",2021-09-16,128915,65430,63485,150.94,76.61,74.33
"12980","Isle of Man","IMN",2021-09-21,129296,65457,63839,151.38,76.64,74.74
"12981","Isle of Man","IMN",2021-09-24,129302,65461,63841,151.39,76.64,74.75
"12982","Isle of Man","IMN",2021-09-28,129319,65461,63858,151.41,76.64,74.77
"12983","Isle of Man","IMN",2021-10-01,129395,65471,63924,151.5,76.65,74.84
"12984","Isle of Man","IMN",2021-10-02,129399,65474,63925,151.5,76.66,74.84
"12985","Isle of Man","IMN",2021-10-03,129400,65475,63925,151.5,76.66,74.84
"12986","Isle of Man","IMN",2021-10-04,129479,65477,64002,151.6,76.66,74.94
"12987","Isle of Man","IMN",2021-10-05,129480,65478,64002,151.6,76.66,74.94
"12988","Isle of Man","IMN",2021-10-06,129481,65479,64002,151.6,76.66,74.94
"12989","Isle of Man","IMN",2021-10-09,129489,65485,64004,151.61,76.67,74.94
"12990","Isle of Man","IMN",2021-10-12,129495,65488,64007,151.62,76.67,74.94
"12991","Isle of Man","IMN",2021-10-13,129510,65495,64015,151.63,76.68,74.95
"12992","Isle of Man","IMN",2021-10-14,129525,65504,64021,151.65,76.69,74.96
"12993","Isle of Man","IMN",2021-10-19,131535,67328,64207,154,78.83,75.18
"12994","Isle of Man","IMN",2021-10-21,131628,67353,64275,154.11,78.86,75.25
"12995","Isle of Man","IMN",2021-10-25,131770,67434,64336,154.28,78.95,75.33
"12996","Isle of Man","IMN",2021-10-29,132279,67868,64411,154.88,79.46,75.41
"12997","Isle of Man","IMN",2021-10-30,132309,67873,64436,154.91,79.47,75.44
"12998","Isle of Man","IMN",2021-11-02,132426,67894,64532,155.05,79.49,75.56
"12999","Isle of Man","IMN",2021-11-05,132518,67902,64616,155.16,79.5,75.65
"13000","Isle of Man","IMN",2021-11-08,132859,68139,64720,155.55,79.78,75.78
"13001","Isle of Man","IMN",2021-11-16,132864,68142,64722,155.56,79.78,75.78
"13002","Isle of Man","IMN",2021-11-18,132925,68180,64745,155.63,79.83,75.8
"13003","Isle of Man","IMN",2021-11-23,132973,68207,64766,155.69,79.86,75.83
"13004","Isle of Man","IMN",2021-11-24,132977,68208,64769,155.69,79.86,75.83
"13005","Isle of Man","IMN",2021-11-25,133064,68263,64801,155.79,79.92,75.87
"13006","Isle of Man","IMN",2021-11-26,133094,68284,64810,155.83,79.95,75.88
"13007","Isle of Man","IMN",2021-11-29,133121,68296,64825,155.86,79.96,75.9
"13008","Isle of Man","IMN",2021-11-30,133131,68304,64827,155.87,79.97,75.9
"13009","Isle of Man","IMN",2021-12-01,133150,68321,64829,155.9,79.99,75.9
"13010","Isle of Man","IMN",2021-12-02,133167,68335,64832,155.91,80.01,75.91
"13011","Isle of Man","IMN",2021-12-03,133194,68353,64841,155.95,80.03,75.92
"13012","Isle of Man","IMN",2021-12-04,133195,68354,64841,155.95,80.03,75.92
"13013","Isle of Man","IMN",2021-12-06,133238,68389,64849,156,80.07,75.93
"13014","Isle of Man","IMN",2021-12-07,133260,68400,64860,156.02,80.08,75.94
"13015","Isle of Man","IMN",2021-12-08,133279,68406,64873,156.05,80.09,75.95
